year,month,day,PCA1,PCA2,AQI,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,HDBSCAN_3,HDBSCAN_4,HDBSCAN_6,HDBSCAN_12
2014,12,31,11.98,-1.93,1.0,1,1,1,9,4.38,50.71,3.58,8.58,275.0,56.42,-2.05,1029.62,-24.26,0.0,5.78,Shunyi,1,1,1,1
2014,12,31,11.45,-1.82,2.0,1,1,1,1,6.54,66.25,7.71,15.0,250.0,63.62,-2.54,1027.21,-22.87,0.0,4.18,Tiantan,1,1,1,1
2014,12,31,11.13,-1.48,1.0,1,1,1,1,4.67,49.04,7.79,15.38,279.17,36.5,-1.72,1025.71,-22.12,0.0,4.19,Wanliu,1,1,1,1
2014,12,31,10.51,-1.16,1.0,1,1,1,1,3.96,46.75,10.33,14.38,354.17,56.04,-1.24,1030.04,-23.3,0.0,4.29,Wanshouxigong,1,1,1,1
2015,1,1,4.42,1.64,2.0,2,0,0,0,38.17,61.0,21.54,49.12,956.52,24.17,-2.04,1024.25,-22.34,0.0,2.27,Aotizhongxin,-1,-1,-1,-1
2015,1,1,5.28,1.39,1.0,2,0,0,0,28.38,51.5,21.75,34.96,821.74,37.08,-2.0,1020.71,-23.1,0.0,1.66,Changping,-1,-1,5,5
2015,1,1,7.4,1.0,2.0,2,0,5,11,51.5,61.29,23.57,33.21,900.0,36.14,-2.0,1020.71,-23.1,0.0,1.66,Dingling,-1,-1,-1,-1
2015,1,1,2.93,1.46,2.0,0,0,0,3,28.33,58.79,17.71,39.04,1017.39,33.75,-3.21,1025.88,-22.28,0.0,1.7,Dongsi,-1,-1,-1,-1
2015,1,1,4.39,1.68,2.0,2,0,0,0,35.54,47.67,22.75,48.71,926.09,28.83,-2.04,1024.25,-22.34,0.0,2.27,Guanyuan,-1,-1,-1,-1
2015,1,1,2.27,1.51,2.0,0,0,0,3,44.46,58.08,27.04,38.25,1195.65,41.62,-0.33,1022.17,-22.14,0.0,1.98,Gucheng,-1,-1,-1,-1
2015,1,1,6.38,1.66,1.0,2,0,5,11,22.79,42.67,20.29,36.96,873.91,30.08,-4.79,1021.08,-23.48,0.0,1.95,Huairou,-1,-1,-1,-1
2015,1,1,2.95,1.25,2.0,0,0,0,3,40.96,66.0,24.96,55.0,1069.57,30.42,-3.21,1025.88,-22.28,0.0,1.7,Nongzhanguan,-1,-1,-1,-1
2015,1,1,5.54,0.95,1.0,2,0,5,0,25.29,47.46,13.0,34.46,845.45,31.79,-2.92,1026.83,-23.22,0.0,1.87,Shunyi,-1,-1,-1,-1
2015,1,1,3.28,1.47,2.0,0,0,0,3,38.33,56.29,18.0,45.58,982.61,35.88,-3.21,1025.88,-22.28,0.0,1.7,Tiantan,-1,-1,-1,-1
2015,1,1,1.63,1.46,2.0,0,3,0,5,34.46,67.04,24.04,51.0,1073.91,16.57,-2.04,1024.25,-22.34,0.0,2.27,Wanliu,-1,-1,-1,-1
2015,1,1,3.0,1.75,2.0,0,0,0,3,35.21,70.58,25.0,56.62,1137.5,34.29,-0.58,1023.83,-22.23,0.0,1.83,Wanshouxigong,-1,-1,-1,-1
2015,1,2,-0.12,2.2,2.0,0,3,3,5,59.17,83.88,34.42,69.46,1337.5,13.5,-1.38,1022.67,-17.98,0.0,1.71,Aotizhongxin,2,2,2,2
2015,1,2,1.82,2.45,2.0,0,3,0,3,43.96,87.54,36.75,48.46,1162.5,34.75,0.25,1018.54,-18.64,0.0,1.68,Changping,-1,-1,-1,6
2015,1,2,2.38,2.2,2.0,0,0,0,3,49.75,71.25,29.38,27.96,854.17,42.62,0.25,1018.54,-18.64,0.0,1.68,Dingling,-1,-1,-1,6
2015,1,2,-0.26,2.15,2.0,0,3,3,5,44.36,79.96,26.96,56.83,1508.33,20.38,-1.29,1024.88,-18.78,0.0,1.91,Dongsi,2,2,2,2
2015,1,2,0.25,2.39,2.0,0,3,3,5,53.92,71.62,35.38,71.58,1345.83,17.67,-1.38,1022.67,-17.98,0.0,1.71,Guanyuan,2,2,2,2
2015,1,2,-0.15,2.24,2.0,0,3,3,5,63.29,81.67,39.08,69.12,1691.67,17.46,-0.38,1021.17,-18.0,0.0,1.25,Gucheng,2,2,2,2
2015,1,2,3.63,2.87,2.0,0,0,0,3,34.96,58.46,20.46,40.79,975.0,26.83,-3.29,1019.83,-19.06,0.0,2.01,Huairou,-1,-1,-1,-1
2015,1,2,0.28,2.09,2.0,0,3,3,5,56.17,81.33,34.08,70.21,1345.83,23.0,-1.29,1024.88,-18.78,0.0,1.91,Nongzhanguan,2,2,2,2
2015,1,2,2.08,2.36,2.0,0,0,0,3,29.04,56.04,18.57,43.83,873.91,27.22,-1.29,1025.38,-18.67,0.0,1.9,Shunyi,-1,-1,-1,6
2015,1,2,-0.2,2.19,2.0,0,3,3,5,58.42,80.17,25.5,66.5,1429.17,20.83,-1.29,1024.88,-18.78,0.0,1.91,Tiantan,2,2,2,2
2015,1,2,-0.3,2.07,2.0,0,3,3,5,56.88,100.12,38.29,75.5,1891.67,6.58,-1.38,1022.67,-17.98,0.0,1.71,Wanliu,2,2,2,2
2015,1,2,-0.51,2.19,2.0,0,3,3,5,52.29,97.75,36.29,78.58,1562.5,18.21,-0.12,1021.71,-17.58,0.0,1.6,Wanshouxigong,2,2,2,2
2015,1,3,-2.62,-0.36,5.0,0,3,3,4,161.0,196.33,76.58,117.42,3558.33,2.25,-2.83,1011.08,-15.46,0.0,1.01,Aotizhongxin,-1,-1,-1,7
2015,1,3,-2.6,0.47,3.0,0,3,3,4,107.37,162.42,60.17,86.62,2641.67,13.04,-2.38,1007.88,-16.55,0.0,1.2,Changping,-1,-1,-1,7
2015,1,3,-0.34,1.88,5.0,0,3,3,5,159.58,161.38,45.54,73.83,2375.0,8.33,-2.38,1007.88,-16.55,0.0,1.2,Dingling,2,2,2,2
2015,1,3,-2.56,-0.46,5.0,0,3,3,4,201.12,217.29,73.25,97.12,3758.33,7.25,-3.46,1012.38,-15.0,0.0,0.96,Dongsi,-1,-1,-1,-1
2015,1,3,-2.57,-0.11,4.0,0,3,3,4,139.17,175.75,77.33,120.62,3312.5,8.67,-2.83,1011.08,-15.46,0.0,1.01,Guanyuan,-1,-1,-1,7
2015,1,3,-2.66,-0.16,4.0,0,3,3,4,126.75,174.96,58.71,98.71,3300.0,8.38,-1.96,1009.04,-15.15,0.0,0.66,Gucheng,-1,-1,-1,7
2015,1,3,-0.01,1.53,3.0,0,3,3,5,97.04,147.92,44.83,72.38,2266.67,9.21,-3.62,1008.29,-15.99,0.0,1.23,Huairou,2,2,2,2
2015,1,3,-2.68,-0.76,5.0,0,3,3,4,178.08,233.75,89.58,117.92,3779.17,4.42,-3.46,1012.38,-15.0,0.0,0.96,Nongzhanguan,-1,-1,-1,-1
2015,1,3,-1.42,0.52,4.0,0,3,3,4,141.36,169.71,59.25,90.12,2965.22,13.12,-2.71,1013.96,-14.25,0.0,0.88,Shunyi,-1,-1,-1,-1
2015,1,3,-2.69,-0.45,5.0,0,3,3,4,172.83,210.79,62.25,107.71,3779.17,15.71,-3.46,1012.38,-15.0,0.0,0.96,Tiantan,-1,-1,-1,7
2015,1,3,-3.03,-0.33,4.0,0,3,3,4,120.96,194.46,65.65,102.83,3345.83,3.26,-2.83,1011.08,-15.46,0.0,1.01,Wanliu,-1,-1,-1,7
2015,1,3,-2.69,-0.45,5.0,0,3,3,4,153.5,244.62,87.46,124.21,3795.83,10.96,-2.0,1010.33,-15.09,0.0,1.02,Wanshouxigong,-1,-1,-1,7
2015,1,4,-2.78,-0.73,5.0,0,3,3,4,189.79,221.58,82.92,128.42,4216.67,3.83,0.38,1010.38,-13.08,0.0,1.14,Aotizhongxin,-1,-1,-1,-1
2015,1,4,-2.97,-1.31,5.0,0,3,3,4,215.17,234.21,84.71,112.38,4604.17,9.67,0.5,1006.83,-14.03,0.0,1.2,Changping,-1,-1,-1,-1
2015,1,4,-1.7,-0.06,5.0,0,3,3,4,152.83,160.25,62.88,85.83,2641.67,10.04,0.5,1006.83,-14.03,0.0,1.2,Dingling,-1,-1,-1,-1
2015,1,4,-2.5,-0.57,5.0,0,3,3,4,193.62,205.67,70.25,105.58,3837.5,7.33,-0.83,1011.75,-13.36,0.0,1.09,Dongsi,-1,-1,-1,-1
2015,1,4,-2.47,-0.57,5.0,0,3,3,4,158.21,196.17,78.96,129.25,4004.17,8.62,0.38,1010.38,-13.08,0.0,1.14,Guanyuan,-1,-1,-1,-1
2015,1,4,-2.8,-0.79,5.0,0,3,3,4,163.0,194.39,57.33,109.25,4065.22,11.12,1.08,1007.83,-12.92,0.0,1.03,Gucheng,-1,-1,-1,-1
2015,1,4,-1.62,0.89,3.0,0,3,3,4,94.76,155.76,53.22,80.67,2473.91,11.43,-0.92,1006.83,-14.4,0.0,1.52,Huairou,-1,-1,-1,7
2015,1,4,-2.58,-0.6,5.0,0,3,3,4,202.67,244.09,83.96,123.79,4008.33,8.75,-0.83,1011.75,-13.36,0.0,1.09,Nongzhanguan,-1,-1,-1,-1
2015,1,4,-2.21,-0.1,4.0,0,3,3,4,148.86,174.0,79.25,87.21,3150.0,16.92,0.67,1012.46,-13.58,0.0,1.41,Shunyi,-1,-1,-1,-1
2015,1,4,-2.33,-0.45,5.0,0,3,3,4,174.46,210.79,51.12,116.42,3800.0,14.08,-0.83,1011.75,-13.36,0.0,1.09,Tiantan,-1,-1,-1,-1
2015,1,4,-3.23,-1.35,5.0,0,3,3,4,191.12,226.17,68.12,118.17,4495.83,3.62,0.38,1010.38,-13.08,0.0,1.14,Wanliu,-1,-1,-1,-1
2015,1,4,-2.38,-0.48,4.0,0,3,3,4,148.21,229.25,76.46,131.48,3841.67,8.29,0.46,1008.38,-12.69,0.0,1.11,Wanshouxigong,-1,-1,-1,-1
2015,1,5,6.25,-1.5,3.0,1,0,5,0,100.79,162.38,61.58,68.25,2891.67,26.54,3.58,1013.67,-14.07,0.0,2.75,Aotizhongxin,-1,-1,-1,-1
2015,1,5,6.62,-1.66,4.0,1,0,5,0,118.12,171.88,58.08,63.29,3025.0,39.58,3.42,1010.21,-14.8,0.0,2.78,Changping,-1,-1,-1,-1
2015,1,5,8.37,-1.94,3.0,1,1,5,1,103.46,136.88,37.0,45.25,2237.5,41.79,3.42,1010.21,-14.8,0.0,2.78,Dingling,-1,-1,-1,-1
2015,1,5,6.81,-1.62,3.0,1,0,5,0,86.43,152.45,50.04,56.3,2356.52,39.87,2.83,1014.92,-13.41,0.0,2.61,Dongsi,-1,-1,-1,-1
2015,1,5,6.59,-1.73,3.0,1,0,5,0,82.91,119.46,53.38,70.96,2583.33,27.88,3.58,1013.67,-14.07,0.0,2.75,Guanyuan,-1,-1,-1,-1
2015,1,5,5.98,-1.49,4.0,2,0,5,0,126.04,159.5,56.79,73.79,3095.83,31.5,4.17,1011.08,-12.98,0.0,1.78,Gucheng,-1,-1,-1,-1
2015,1,5,6.04,-1.54,2.0,2,0,5,0,72.17,142.08,44.75,65.79,2450.0,30.96,2.62,1009.21,-13.9,0.0,2.84,Huairou,-1,-1,-1,-1
2015,1,5,6.75,-1.78,3.0,1,0,5,0,104.46,169.0,59.46,69.62,2500.0,40.0,2.83,1014.92,-13.41,0.0,2.61,Nongzhanguan,-1,-1,-1,-1
2015,1,5,5.13,-0.83,3.0,0,0,5,0,109.83,144.92,49.12,59.54,2378.26,34.88,3.38,1015.67,-13.75,0.0,2.12,Shunyi,-1,-1,-1,-1
2015,1,5,6.39,-1.91,3.0,1,0,5,0,85.0,137.68,48.86,65.18,2445.45,38.0,2.83,1014.92,-13.41,0.0,2.61,Tiantan,-1,-1,-1,-1
2015,1,5,6.14,-1.81,4.0,1,0,5,0,136.5,199.96,63.57,80.42,3662.5,19.48,3.58,1013.67,-14.07,0.0,2.75,Wanliu,-1,-1,-1,-1
2015,1,5,6.46,-1.56,3.0,1,0,5,0,74.59,152.58,54.17,68.04,2458.33,29.88,4.46,1012.17,-12.67,0.0,2.17,Wanshouxigong,-1,-1,-1,-1
2015,1,6,4.62,2.77,2.0,2,0,0,10,28.79,55.12,24.21,38.21,837.5,24.92,-0.12,1021.04,-21.81,0.0,2.28,Aotizhongxin,-1,-1,5,5
2015,1,6,0.35,1.52,1.0,0,3,3,5,30.46,39.83,17.29,38.29,908.33,47.04,0.21,1018.17,-21.73,0.0,2.72,Changping,2,2,2,2
2015,1,6,7.98,2.1,1.0,2,2,5,11,21.38,28.21,16.92,17.79,616.67,48.58,0.21,1018.17,-21.73,0.0,2.72,Dingling,-1,-1,4,4
2015,1,6,4.44,2.79,1.0,2,0,0,10,31.25,49.0,24.17,38.0,783.33,42.38,-0.21,1023.04,-22.21,0.0,2.28,Dongsi,-1,-1,5,5
2015,1,6,4.68,2.72,2.0,2,0,0,10,32.75,40.29,24.58,48.08,770.83,29.08,-0.12,1021.04,-21.81,0.0,2.28,Guanyuan,-1,-1,5,5
2015,1,6,1.74,1.81,2.0,0,3,0,3,38.29,63.96,22.92,35.29,912.5,42.12,1.04,1019.67,-21.27,0.0,1.82,Gucheng,-1,-1,-1,6
2015,1,6,6.64,2.2,1.0,2,0,5,11,26.62,33.29,15.96,30.73,716.67,37.83,-3.58,1017.88,-22.77,0.0,1.51,Huairou,-1,-1,-1,-1
2015,1,6,3.63,2.35,2.0,0,0,0,3,33.04,56.58,26.88,47.67,729.17,40.79,-0.21,1023.04,-22.21,0.0,2.28,Nongzhanguan,-1,-1,5,5
2015,1,6,3.96,1.3,2.0,0,0,0,3,63.4,69.94,18.25,45.88,1012.5,40.75,-1.25,1023.0,-21.99,0.0,1.92,Shunyi,-1,-1,-1,-1
2015,1,6,5.0,2.62,2.0,2,0,0,10,33.33,41.33,25.42,41.08,641.67,43.62,-0.21,1023.04,-22.21,0.0,2.28,Tiantan,-1,-1,-1,-1
2015,1,6,2.57,1.8,2.0,0,0,0,3,33.04,48.29,21.46,47.42,808.33,22.92,-0.12,1021.04,-21.81,0.0,2.28,Wanliu,-1,-1,-1,-1
2015,1,6,4.4,2.91,2.0,2,0,0,10,37.08,54.96,25.71,46.38,850.0,35.38,0.83,1019.79,-21.31,0.0,1.9,Wanshouxigong,-1,-1,-1,-1
2015,1,7,-0.1,2.33,2.0,0,3,3,5,52.75,75.79,36.54,65.58,1612.5,7.46,-2.71,1023.92,-17.02,0.0,0.98,Aotizhongxin,-1,-1,-1,-1
2015,1,7,-0.17,1.86,3.0,0,3,3,5,86.54,96.54,49.21,65.08,2466.67,21.67,-2.25,1019.62,-18.5,0.0,1.06,Changping,2,2,2,2
2015,1,7,1.69,3.31,2.0,0,3,0,3,45.21,53.38,28.79,40.0,1220.83,23.08,-2.25,1019.62,-18.5,0.0,1.06,Dingling,-1,-1,-1,-1
2015,1,7,-0.26,2.46,2.0,0,3,3,5,62.96,85.62,41.58,65.29,1833.33,13.33,-2.67,1025.25,-17.56,0.0,1.08,Dongsi,-1,-1,-1,-1
2015,1,7,-0.31,2.51,2.0,0,3,3,5,61.17,68.53,40.68,76.4,1676.19,8.06,-2.71,1023.92,-17.02,0.0,0.98,Guanyuan,-1,-1,-1,-1
2015,1,7,-1.29,1.44,2.0,0,3,3,5,66.17,96.0,42.62,74.08,2358.33,9.79,-0.5,1021.12,-17.81,0.0,0.92,Gucheng,2,2,2,2
2015,1,7,4.12,3.33,2.0,2,0,0,10,42.54,50.29,18.96,39.83,1083.33,20.62,-3.88,1019.5,-18.91,0.0,1.31,Huairou,-1,-1,-1,-1
2015,1,7,-0.52,2.14,2.0,0,3,3,5,74.38,103.17,50.0,80.29,1966.67,11.29,-2.67,1025.25,-17.56,0.0,1.08,Nongzhanguan,2,2,2,2
2015,1,7,0.56,2.16,2.0,0,3,3,5,52.46,64.38,31.42,50.17,1278.26,23.79,-2.21,1026.46,-17.71,0.0,0.89,Shunyi,-1,-1,-1,-1
2015,1,7,0.25,2.71,2.0,0,3,3,5,67.96,91.52,34.62,65.54,1670.83,18.62,-2.67,1025.25,-17.56,0.0,1.08,Tiantan,-1,-1,-1,-1
2015,1,7,-1.37,1.48,2.0,0,3,3,5,68.83,96.29,47.61,81.0,2350.0,4.61,-2.71,1023.92,-17.02,0.0,0.98,Wanliu,-1,-1,-1,-1
2015,1,7,-0.27,2.57,2.0,0,3,3,5,69.54,89.67,40.58,74.33,1716.67,14.5,-2.12,1022.58,-17.12,0.0,1.03,Wanshouxigong,-1,-1,-1,-1
2015,1,8,-1.1,-0.69,4.0,0,3,3,4,128.87,171.35,53.48,102.04,3321.74,2.0,-1.88,1023.5,-13.42,0.0,1.31,Aotizhongxin,-1,-1,-1,-1
2015,1,8,-0.22,-1.0,4.0,0,3,3,4,136.58,166.25,68.08,97.29,3366.67,13.79,-2.08,1019.38,-15.28,0.0,1.33,Changping,-1,-1,-1,-1
2015,1,8,1.65,-0.39,3.0,0,3,3,5,108.9,131.17,48.92,83.67,2533.33,3.96,-2.08,1019.38,-15.28,0.0,1.33,Dingling,-1,-1,-1,-1
2015,1,8,-0.9,-0.84,4.0,0,3,3,4,141.92,170.04,51.54,95.25,3350.0,8.58,-2.58,1025.12,-11.52,0.0,1.05,Dongsi,-1,-1,-1,-1
2015,1,8,-0.81,-0.81,4.0,0,3,3,4,137.92,154.03,57.62,109.33,3450.0,3.73,-1.88,1023.5,-13.42,0.0,1.31,Guanyuan,-1,-1,-1,-1
2015,1,8,-0.53,-1.0,4.0,0,3,3,4,128.75,161.04,55.79,98.62,3445.83,8.08,-1.5,1021.42,-13.28,0.0,0.89,Gucheng,-1,-1,-1,-1
2015,1,8,1.53,1.22,3.0,0,3,0,5,100.25,118.42,37.71,68.92,2004.17,6.12,-4.08,1020.12,-13.62,0.0,1.24,Huairou,-1,-1,-1,-1
2015,1,8,-1.63,-1.08,5.0,0,3,3,4,166.58,207.42,56.79,113.38,3558.33,3.96,-2.58,1025.12,-11.52,0.0,1.05,Nongzhanguan,-1,-1,-1,-1
2015,1,8,0.54,0.51,4.0,0,3,3,5,132.58,143.17,51.26,81.54,2641.67,13.71,-2.67,1025.96,-12.82,0.0,1.23,Shunyi,-1,-1,-1,-1
2015,1,8,-0.84,-0.81,4.0,0,3,3,4,144.96,162.5,29.75,100.67,3179.17,10.79,-2.58,1025.12,-11.52,0.0,1.05,Tiantan,-1,-1,-1,-1
2015,1,8,-1.04,-0.8,4.0,0,3,3,4,134.0,174.54,59.21,103.42,3525.0,2.58,-1.88,1023.5,-13.42,0.0,1.31,Wanliu,-1,-1,-1,-1
2015,1,8,-0.83,-0.91,5.0,0,3,3,4,157.79,185.83,46.54,111.62,3495.83,8.83,-2.08,1022.83,-12.29,0.0,0.95,Wanshouxigong,-1,-1,-1,-1
2015,1,9,-0.58,1.48,3.0,0,3,3,5,75.96,97.67,44.08,68.5,1879.17,22.42,1.88,1021.92,-15.37,0.0,1.75,Aotizhongxin,2,2,2,2
2015,1,9,1.26,1.76,2.0,0,3,0,5,41.83,55.75,23.12,47.17,1179.17,34.42,1.67,1018.62,-17.21,0.0,2.43,Changping,-1,-1,-1,-1
2015,1,9,8.89,0.75,1.0,1,1,5,11,27.75,35.83,19.92,20.71,645.83,47.75,1.67,1018.62,-17.21,0.0,2.43,Dingling,-1,-1,-1,10
2015,1,9,-1.45,1.48,3.0,0,3,3,5,88.29,102.62,40.25,70.08,1787.5,28.29,0.33,1023.62,-15.65,0.0,2.0,Dongsi,-1,-1,-1,-1
2015,1,9,-1.24,1.48,3.0,0,3,3,5,86.5,92.5,44.17,80.71,1733.33,18.04,1.88,1021.92,-15.37,0.0,1.75,Guanyuan,2,2,2,2
2015,1,9,1.42,1.91,2.0,0,3,0,5,67.75,85.62,27.58,51.71,1416.67,40.83,3.12,1020.46,-15.98,0.0,1.69,Gucheng,-1,-1,-1,6
2015,1,9,5.57,3.28,2.0,2,0,0,10,57.29,65.08,20.04,49.08,1279.17,21.92,-2.42,1018.96,-16.27,0.0,1.52,Huairou,-1,-1,-1,9
2015,1,9,-1.36,1.0,3.0,0,3,3,4,108.25,129.0,45.42,83.79,2087.5,25.38,0.33,1023.62,-15.65,0.0,2.0,Nongzhanguan,2,2,2,2
2015,1,9,3.38,2.51,3.0,0,0,0,3,78.54,83.38,26.29,56.33,1408.7,27.29,-1.29,1024.75,-15.01,0.0,1.23,Shunyi,-1,-1,-1,-1
2015,1,9,-1.56,1.42,3.0,0,3,3,5,90.29,102.08,29.88,77.25,1687.5,29.92,0.33,1023.62,-15.65,0.0,2.0,Tiantan,-1,-1,-1,-1
2015,1,9,-1.42,1.14,3.0,0,3,3,5,82.5,104.42,39.13,74.0,1875.0,16.22,1.88,1021.92,-15.37,0.0,1.75,Wanliu,2,2,2,2
2015,1,9,-1.73,1.27,3.0,0,3,3,4,89.08,103.08,34.88,79.96,1862.5,27.12,2.96,1021.88,-15.65,0.0,1.84,Wanshouxigong,-1,-1,-1,-1
2015,1,10,2.32,-0.63,4.0,0,3,0,5,132.46,165.79,57.5,103.17,2891.67,10.0,1.21,1016.21,-13.1,0.0,1.05,Aotizhongxin,-1,-1,-1,-1
2015,1,10,4.52,1.42,2.0,2,0,0,0,75.38,108.62,33.62,57.25,2116.67,27.08,3.54,1012.21,-15.75,0.0,2.34,Changping,-1,-1,-1,-1
2015,1,10,8.93,0.04,1.0,1,1,5,1,33.75,49.92,22.08,23.83,779.17,44.08,3.54,1012.21,-15.75,0.0,2.34,Dingling,-1,-1,-1,-1
2015,1,10,1.62,-1.11,5.0,0,3,3,5,206.96,215.0,70.96,106.29,3554.17,15.62,1.46,1018.25,-13.96,0.0,1.58,Dongsi,-1,-1,-1,-1
2015,1,10,1.62,-1.07,5.0,0,3,3,5,188.17,190.0,73.83,129.04,3325.0,10.71,1.21,1016.21,-13.1,0.0,1.05,Guanyuan,-1,-1,-1,-1
2015,1,10,0.77,-0.31,4.0,0,3,3,5,122.83,151.67,51.21,95.58,2675.0,13.62,2.83,1014.62,-13.85,0.0,1.34,Gucheng,-1,-1,-1,-1
2015,1,10,6.51,0.21,2.0,2,0,5,0,66.0,83.92,32.54,54.38,1345.83,17.0,-1.33,1013.21,-15.43,0.0,1.18,Huairou,-1,-1,-1,-1
2015,1,10,1.6,-1.13,5.0,0,3,3,5,204.58,226.75,78.33,133.83,3658.33,9.46,1.46,1018.25,-13.96,0.0,1.58,Nongzhanguan,-1,-1,-1,-1
2015,1,10,6.26,-0.39,2.0,2,0,5,0,74.71,92.29,35.04,61.04,1537.5,27.04,1.54,1018.46,-15.58,0.0,1.92,Shunyi,-1,-1,-1,-1
2015,1,10,1.57,-1.14,5.0,0,3,3,5,248.08,249.88,63.42,125.38,3779.17,19.0,1.46,1018.25,-13.96,0.0,1.58,Tiantan,-1,-1,-1,-1
2015,1,10,0.76,-1.22,5.0,0,3,3,5,154.58,187.71,56.58,114.25,3816.67,6.5,1.21,1016.21,-13.1,0.0,1.05,Wanliu,-1,-1,-1,-1
2015,1,10,1.27,-1.26,6.0,0,3,3,5,258.17,277.83,88.17,136.46,4204.17,17.92,1.92,1015.58,-12.98,0.0,1.25,Wanshouxigong,-1,-1,-1,-1
2015,1,11,3.24,2.6,2.0,0,0,0,3,29.08,46.0,14.42,41.21,812.5,30.83,2.38,1025.92,-13.54,0.0,1.7,Aotizhongxin,-1,-1,5,5
2015,1,11,1.41,3.02,2.0,0,3,0,3,36.38,52.46,22.0,54.54,1087.5,24.29,1.67,1022.67,-15.02,0.0,1.24,Changping,-1,-1,-1,-1
2015,1,11,1.69,2.68,2.0,0,3,0,3,39.17,49.71,18.62,35.0,1025.0,33.17,1.67,1022.67,-15.02,0.0,1.24,Dingling,2,2,2,2
2015,1,11,4.15,2.7,2.0,2,0,0,10,30.79,46.58,13.54,42.0,787.5,34.5,2.17,1028.5,-14.19,0.0,1.86,Dongsi,-1,-1,5,5
2015,1,11,4.48,2.73,2.0,2,0,0,10,36.38,42.42,15.33,48.29,716.67,33.08,2.38,1025.92,-13.54,0.0,1.7,Guanyuan,-1,-1,5,5
2015,1,11,1.08,2.32,2.0,0,3,0,5,56.62,80.88,31.38,56.67,1295.83,27.42,2.92,1024.67,-12.84,0.0,1.4,Gucheng,-1,-1,-1,6
2015,1,11,3.98,2.35,1.0,0,0,0,3,24.96,44.71,14.42,26.62,575.0,44.79,1.12,1022.29,-15.69,0.0,2.31,Huairou,-1,-1,5,5
2015,1,11,4.9,2.45,2.0,2,0,0,10,32.67,49.0,16.67,49.0,720.83,41.54,2.17,1028.5,-14.19,0.0,1.86,Nongzhanguan,-1,-1,-1,-1
2015,1,11,2.01,2.06,1.0,0,3,0,3,31.12,49.54,12.83,35.83,730.43,46.46,2.04,1028.54,-15.06,0.0,2.04,Shunyi,-1,-1,-1,6
2015,1,11,3.98,2.25,2.0,0,0,0,3,36.38,47.33,14.0,46.96,779.17,39.71,2.17,1028.5,-14.19,0.0,1.86,Tiantan,-1,-1,5,5
2015,1,11,2.38,2.43,2.0,0,0,0,3,41.96,57.88,24.09,63.54,979.17,15.04,2.38,1025.92,-13.54,0.0,1.7,Wanliu,-1,-1,-1,6
2015,1,11,3.8,2.56,2.0,0,0,0,3,40.5,53.62,19.17,50.67,929.17,36.17,2.96,1025.0,-12.65,0.0,1.74,Wanshouxigong,-1,-1,5,5
2015,1,12,-1.63,0.66,4.0,0,3,3,4,117.62,139.17,44.0,83.08,2504.17,8.21,-1.68,1031.55,-10.82,0.0,1.41,Aotizhongxin,-1,-1,-1,-1
2015,1,12,-1.42,0.69,4.0,0,3,3,4,148.18,172.35,45.62,86.71,2854.17,5.17,-2.33,1027.01,-9.81,0.0,1.24,Changping,-1,-1,-1,7
2015,1,12,0.6,1.69,5.0,0,3,3,5,152.62,154.12,31.83,72.33,2416.67,7.43,-2.33,1027.01,-9.81,0.0,1.24,Dingling,2,2,2,2
2015,1,12,-0.62,1.89,3.0,0,3,3,5,98.17,103.33,37.96,62.67,1891.67,15.71,-1.05,1032.34,-10.72,0.0,1.62,Dongsi,-1,-1,-1,-1
2015,1,12,-1.64,1.1,4.0,0,3,3,4,123.71,125.17,52.58,81.58,2075.0,11.5,-1.68,1031.55,-10.82,0.0,1.41,Guanyuan,2,2,2,2
2015,1,12,-1.6,0.77,4.0,0,3,3,4,149.17,171.92,51.96,82.12,2691.67,12.92,-0.83,1028.05,-9.17,0.0,0.87,Gucheng,-1,-1,-1,7
2015,1,12,1.08,2.55,4.0,0,3,0,5,116.21,125.75,32.33,65.38,2037.5,6.58,-3.25,1026.95,-10.76,0.0,1.24,Huairou,2,2,2,2
2015,1,12,-1.38,1.36,3.0,0,3,3,5,100.5,112.46,47.67,74.54,1791.67,18.33,-1.05,1032.34,-10.72,0.0,1.62,Nongzhanguan,-1,-1,-1,-1
2015,1,12,0.17,1.51,3.0,0,3,3,5,113.92,126.79,40.17,72.58,2325.0,20.42,-1.62,1032.62,-10.24,0.0,1.24,Shunyi,2,2,2,2
2015,1,12,-0.17,1.94,3.0,0,3,3,5,98.42,101.46,37.42,66.17,1704.17,22.83,-1.05,1032.34,-10.72,0.0,1.62,Tiantan,2,2,2,2
2015,1,12,-2.44,-0.05,5.0,0,3,3,4,155.42,186.96,49.96,97.0,3054.17,3.62,-2.03,1030.88,-9.25,0.0,1.18,Wanliu,-1,-1,-1,7
2015,1,12,0.05,2.38,3.0,0,3,3,5,99.96,129.54,55.95,76.62,1687.5,15.67,-1.38,1030.55,-10.44,0.0,1.31,Wanshouxigong,2,2,2,2
2015,1,13,-1.98,0.49,5.0,0,3,3,4,154.43,198.87,66.04,97.96,3112.5,5.04,-2.96,1028.08,-8.87,0.0,1.2,Aotizhongxin,-1,-1,-1,7
